"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","HUR","MEN","PC_LF","M","2005-09",10,
"LVA","HUR","MEN","PC_LF","M","2005-10",9.8,
"LVA","HUR","MEN","PC_LF","M","2005-11",9.4,
"LVA","HUR","MEN","PC_LF","M","2005-12",8.8,
"LVA","HUR","MEN","PC_LF","M","2006-01",8.3,
"LVA","HUR","MEN","PC_LF","M","2006-02",8,
"LVA","HUR","MEN","PC_LF","M","2006-03",7.8,
"LVA","HUR","MEN","PC_LF","M","2006-04",7.8,
"LVA","HUR","MEN","PC_LF","M","2006-05",7.6,
"LVA","HUR","MEN","PC_LF","M","2006-06",7.3,
"LVA","HUR","MEN","PC_LF","M","2006-07",7.1,
"LVA","HUR","MEN","PC_LF","M","2006-08",6.8,
"LVA","HUR","MEN","PC_LF","M","2006-09",6.6,
"LVA","HUR","MEN","PC_LF","M","2006-10",6.5,
"LVA","HUR","MEN","PC_LF","M","2006-11",6.7,
"LVA","HUR","MEN","PC_LF","M","2006-12",7,
"LVA","HUR","MEN","PC_LF","M","2007-01",7.7,
"LVA","HUR","MEN","PC_LF","M","2007-02",7.8,
"LVA","HUR","MEN","PC_LF","M","2007-03",7.4,
"LVA","HUR","MEN","PC_LF","M","2007-04",6.7,
"LVA","HUR","MEN","PC_LF","M","2007-05",6.2,
"LVA","HUR","MEN","PC_LF","M","2007-06",6,
"LVA","HUR","MEN","PC_LF","M","2007-07",6.2,
"LVA","HUR","MEN","PC_LF","M","2007-08",6.3,
"LVA","HUR","MEN","PC_LF","M","2007-09",6.1,
"LVA","HUR","MEN","PC_LF","M","2007-10",5.7,
"LVA","HUR","MEN","PC_LF","M","2007-11",5.7,
"LVA","HUR","MEN","PC_LF","M","2007-12",6,
"LVA","HUR","MEN","PC_LF","M","2008-01",6.9,
"LVA","HUR","MEN","PC_LF","M","2008-02",7.2,
"LVA","HUR","MEN","PC_LF","M","2008-03",6.9,
"LVA","HUR","MEN","PC_LF","M","2008-04",6.3,
"LVA","HUR","MEN","PC_LF","M","2008-05",6.2,
"LVA","HUR","MEN","PC_LF","M","2008-06",6.4,
"LVA","HUR","MEN","PC_LF","M","2008-07",7.2,
"LVA","HUR","MEN","PC_LF","M","2008-08",8.2,
"LVA","HUR","MEN","PC_LF","M","2008-09",9.4,
"LVA","HUR","MEN","PC_LF","M","2008-10",10.9,
"LVA","HUR","MEN","PC_LF","M","2008-11",12.4,
"LVA","HUR","MEN","PC_LF","M","2008-12",13.8,
"LVA","HUR","MEN","PC_LF","M","2009-01",15.3,
"LVA","HUR","MEN","PC_LF","M","2009-02",16.8,
"LVA","HUR","MEN","PC_LF","M","2009-03",18,
"LVA","HUR","MEN","PC_LF","M","2009-04",19.1,
"LVA","HUR","MEN","PC_LF","M","2009-05",20,
"LVA","HUR","MEN","PC_LF","M","2009-06",20.9,
"LVA","HUR","MEN","PC_LF","M","2009-07",22.1,
"LVA","HUR","MEN","PC_LF","M","2009-08",22.9,
"LVA","HUR","MEN","PC_LF","M","2009-09",23.4,
"LVA","HUR","MEN","PC_LF","M","2009-10",23.9,
"LVA","HUR","MEN","PC_LF","M","2009-11",24.6,
"LVA","HUR","MEN","PC_LF","M","2009-12",25.4,
"LVA","HUR","MEN","PC_LF","M","2010-01",26.2,
"LVA","HUR","MEN","PC_LF","M","2010-02",26,
"LVA","HUR","MEN","PC_LF","M","2010-03",25.3,
"LVA","HUR","MEN","PC_LF","M","2010-04",24,
"LVA","HUR","MEN","PC_LF","M","2010-05",22.8,
"LVA","HUR","MEN","PC_LF","M","2010-06",22,
"LVA","HUR","MEN","PC_LF","M","2010-07",21.9,
"LVA","HUR","MEN","PC_LF","M","2010-08",21.9,
"LVA","HUR","MEN","PC_LF","M","2010-09",21.5,
"LVA","HUR","MEN","PC_LF","M","2010-10",20.9,
"LVA","HUR","MEN","PC_LF","M","2010-11",20.2,
"LVA","HUR","MEN","PC_LF","M","2010-12",19.6,
"LVA","HUR","MEN","PC_LF","M","2011-01",19.4,
"LVA","HUR","MEN","PC_LF","M","2011-02",19.3,
"LVA","HUR","MEN","PC_LF","M","2011-03",19.5,
"LVA","HUR","MEN","PC_LF","M","2011-04",19.8,
"LVA","HUR","MEN","PC_LF","M","2011-05",19.6,
"LVA","HUR","MEN","PC_LF","M","2011-06",18.9,
"LVA","HUR","MEN","PC_LF","M","2011-07",18,
"LVA","HUR","MEN","PC_LF","M","2011-08",17.6,
"LVA","HUR","MEN","PC_LF","M","2011-09",17.6,
"LVA","HUR","MEN","PC_LF","M","2011-10",18,
"LVA","HUR","MEN","PC_LF","M","2011-11",18,
"LVA","HUR","MEN","PC_LF","M","2011-12",17.6,
"LVA","HUR","MEN","PC_LF","M","2012-01",17,
"LVA","HUR","MEN","PC_LF","M","2012-02",16.9,
"LVA","HUR","MEN","PC_LF","M","2012-03",16.9,
"LVA","HUR","MEN","PC_LF","M","2012-04",17.2,
"LVA","HUR","MEN","PC_LF","M","2012-05",16.9,
"LVA","HUR","MEN","PC_LF","M","2012-06",16,
"LVA","HUR","MEN","PC_LF","M","2012-07",14.6,
"LVA","HUR","MEN","PC_LF","M","2012-08",14.3,
"LVA","HUR","MEN","PC_LF","M","2012-09",14.8,
"LVA","HUR","MEN","PC_LF","M","2012-10",16.2,
"LVA","HUR","MEN","PC_LF","M","2012-11",16.5,
"LVA","HUR","MEN","PC_LF","M","2012-12",16,
"LVA","HUR","MEN","PC_LF","M","2013-01",14.8,
"LVA","HUR","MEN","PC_LF","M","2013-02",14.1,
"LVA","HUR","MEN","PC_LF","M","2013-03",13,
"LVA","HUR","MEN","PC_LF","M","2013-04",12.1,
"LVA","HUR","MEN","PC_LF","M","2013-05",11.4,
"LVA","HUR","MEN","PC_LF","M","2013-06",11.4,
"LVA","HUR","MEN","PC_LF","M","2013-07",12.1,
"LVA","HUR","MEN","PC_LF","M","2013-08",12.6,
"LVA","HUR","MEN","PC_LF","M","2013-09",12.6,
"LVA","HUR","MEN","PC_LF","M","2013-10",12.3,
"LVA","HUR","MEN","PC_LF","M","2013-11",12.2,
"LVA","HUR","MEN","PC_LF","M","2013-12",12.5,
"LVA","HUR","MEN","PC_LF","M","2014-01",13,
"LVA","HUR","MEN","PC_LF","M","2014-02",13.4,
"LVA","HUR","MEN","PC_LF","M","2014-03",13.1,
"LVA","HUR","MEN","PC_LF","M","2014-04",12.3,
"LVA","HUR","MEN","PC_LF","M","2014-05",11.6,
"LVA","HUR","MEN","PC_LF","M","2014-06",11.3,
"LVA","HUR","MEN","PC_LF","M","2014-07",11.5,
"LVA","HUR","MEN","PC_LF","M","2014-08",11.5,
"LVA","HUR","MEN","PC_LF","M","2014-09",11.4,
"LVA","HUR","MEN","PC_LF","M","2014-10",11.2,
"LVA","HUR","MEN","PC_LF","M","2014-11",10.9,
"LVA","HUR","MEN","PC_LF","M","2014-12",10.4,
"LVA","HUR","MEN","PC_LF","M","2015-01",10.2,
"LVA","HUR","MEN","PC_LF","M","2015-02",10.4,
"LVA","HUR","MEN","PC_LF","M","2015-03",10.8,
"LVA","HUR","MEN","PC_LF","M","2015-04",10.7,
"LVA","HUR","MEN","PC_LF","M","2015-05",11,
"LVA","HUR","MEN","PC_LF","M","2015-06",11.2,
"LVA","HUR","MEN","PC_LF","M","2015-07",11.4,
"LVA","HUR","MEN","PC_LF","M","2015-08",11.6,
"LVA","HUR","MEN","PC_LF","M","2015-09",11.6,
"LVA","HUR","MEN","PC_LF","M","2015-10",11.6,
"LVA","HUR","MEN","PC_LF","M","2015-11",11.6,
"LVA","HUR","MEN","PC_LF","M","2015-12",11.3,
"LVA","HUR","MEN","PC_LF","M","2016-01",11,
"LVA","HUR","MEN","PC_LF","M","2016-02",10.6,
"LVA","HUR","MEN","PC_LF","M","2016-03",10.2,
"LVA","HUR","MEN","PC_LF","M","2016-04",9.9,
"LVA","HUR","MEN","PC_LF","M","2016-05",10,
"LVA","HUR","MEN","PC_LF","M","2016-06",10.4,
"LVA","HUR","MEN","PC_LF","M","2016-07",11.3,
"LVA","HUR","MEN","PC_LF","M","2016-08",11.7,
"LVA","HUR","MEN","PC_LF","M","2016-09",11.9,
"LVA","HUR","MEN","PC_LF","M","2016-10",11.5,
"LVA","HUR","MEN","PC_LF","M","2016-11",11.2,
"LVA","HUR","MEN","PC_LF","M","2016-12",11,
"LVA","HUR","MEN","PC_LF","M","2017-01",10.5,
"LVA","HUR","MEN","PC_LF","M","2017-02",10.2,
"LVA","HUR","MEN","PC_LF","M","2017-03",9.9,
"LVA","HUR","MEN","PC_LF","M","2017-04",9.9,
"LVA","HUR","MEN","PC_LF","M","2017-05",10,
"LVA","HUR","MEN","PC_LF","M","2017-06",9.9,
"LVA","HUR","MEN","PC_LF","M","2017-07",9.6,
"LVA","HUR","MEN","PC_LF","M","2017-08",9.5,
"LVA","HUR","MEN","PC_LF","M","2017-09",9.4,
"LVA","HUR","MEN","PC_LF","M","2017-10",9.5,
"LVA","HUR","MEN","PC_LF","M","2017-11",9.5,
"LVA","HUR","MEN","PC_LF","M","2017-12",9.2,
"LVA","HUR","MEN","PC_LF","M","2018-01",8.8,
"LVA","HUR","MEN","PC_LF","M","2018-02",8.5,
"LVA","HUR","MEN","PC_LF","M","2018-03",8.6,
"LVA","HUR","MEN","PC_LF","M","2018-04",8.8,
"LVA","HUR","MEN","PC_LF","M","2018-05",8.9,
"LVA","HUR","MEN","PC_LF","M","2018-06",8.8,
"LVA","HUR","MEN","PC_LF","M","2018-07",8.5,
"LVA","HUR","MEN","PC_LF","M","2018-08",8.3,
"LVA","HUR","MEN","PC_LF","M","2018-09",8.1,
"LVA","HUR","MEN","PC_LF","M","2018-10",8,
"LVA","HUR","MEN","PC_LF","M","2018-11",7.8,
"LVA","HUR","MEN","PC_LF","M","2018-12",7.7,
"LVA","HUR","MEN","PC_LF","M","2019-01",7.6,
"LVA","HUR","MEN","PC_LF","M","2019-02",7.5,
"LVA","HUR","MEN","PC_LF","M","2019-03",7.5,
"LVA","HUR","MEN","PC_LF","M","2019-04",7.6,
"LVA","HUR","MEN","PC_LF","M","2019-05",7.7,
"LVA","HUR","MEN","PC_LF","M","2019-06",7.6,
"LVA","HUR","MEN","PC_LF","M","2019-07",7.2,
"LVA","HUR","MEN","PC_LF","M","2019-08",6.9,
"LVA","HUR","MEN","PC_LF","M","2019-09",6.5,
"LVA","HUR","MEN","PC_LF","M","2019-10",6.2,
"LVA","HUR","MEN","PC_LF","M","2019-11",6.5,
"LVA","HUR","MEN","PC_LF","M","2019-12",7.3,
"LVA","HUR","MEN","PC_LF","M","2020-01",8.1,
"LVA","HUR","MEN","PC_LF","M","2020-02",8.4,
"LVA","HUR","MEN","PC_LF","M","2020-03",8.7,
"LVA","HUR","MEN","PC_LF","M","2020-04",9.5,
"LVA","HUR","MEN","PC_LF","M","2020-05",9.8,
"LVA","HUR","MEN","PC_LF","M","2020-06",9.9,
"LVA","HUR","MEN","PC_LF","M","2020-07",9.7,
"LVA","HUR","MEN","PC_LF","M","2020-08",9.5,
"LVA","HUR","MEN","PC_LF","M","2020-09",9.2,
"LVA","HUR","MEN","PC_LF","M","2020-10",9,
"LVA","HUR","MEN","PC_LF","M","2020-11",8.9,
"LVA","HUR","MEN","PC_LF","M","2020-12",8.6,
"LVA","HUR","MEN","PC_LF","M","2021-01",8.3,
"LVA","HUR","MEN","PC_LF","M","2021-02",8.2,
"LVA","HUR","MEN","PC_LF","M","2021-03",8.3,
"LVA","HUR","MEN","PC_LF","M","2021-04",8.6,
"LVA","HUR","MEN","PC_LF","M","2021-05",8.9,
"LVA","HUR","MEN","PC_LF","M","2021-06",9.1,
"LVA","HUR","MEN","PC_LF","M","2021-07",9.2,
"LVA","HUR","MEN","PC_LF","M","2021-08",8.8,
"LVA","HUR","MEN","PC_LF","M","2021-09",8.4,
"LVA","HUR","MEN","PC_LF","M","2021-10",8,
"LVA","HUR","MEN","PC_LF","M","2021-11",7.9,
"LVA","HUR","MEN","PC_LF","M","2021-12",8,
"LVA","HUR","MEN","PC_LF","M","2022-01",8,
"LVA","HUR","MEN","PC_LF","M","2022-02",8,
"LVA","HUR","MEN","PC_LF","M","2022-03",8,
"LVA","HUR","MEN","PC_LF","M","2022-04",8.1,
"LVA","HUR","MEN","PC_LF","M","2022-05",8.1,
"LVA","HUR","MEN","PC_LF","M","2022-06",7.9,
"LVA","HUR","MEN","PC_LF","M","2022-07",7.8,
"LVA","HUR","MEN","PC_LF","M","2022-08",7.7,
"LVA","HUR","MEN","PC_LF","M","2022-09",7.7,
"LVA","HUR","MEN","PC_LF","M","2022-10",7.8,
"LVA","HUR","MEN","PC_LF","M","2022-11",8,
"LVA","HUR","MEN","PC_LF","M","2022-12",8.1,
"LVA","HUR","WOMEN","PC_LF","M","1998-04",13.5,
"LVA","HUR","WOMEN","PC_LF","M","1998-05",13.4,
"LVA","HUR","WOMEN","PC_LF","M","1998-06",13.4,
"LVA","HUR","WOMEN","PC_LF","M","1998-07",13.5,
"LVA","HUR","WOMEN","PC_LF","M","1998-08",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1998-09",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1998-10",13.7,
"LVA","HUR","WOMEN","PC_LF","M","1998-11",13.7,
"LVA","HUR","WOMEN","PC_LF","M","1998-12",13.7,
"LVA","HUR","WOMEN","PC_LF","M","1999-01",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1999-02",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1999-03",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1999-04",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1999-05",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1999-06",13.6,
"LVA","HUR","WOMEN","PC_LF","M","1999-07",13.5,
"LVA","HUR","WOMEN","PC_LF","M","1999-08",13.4,
"LVA","HUR","WOMEN","PC_LF","M","1999-09",13.4,
"LVA","HUR","WOMEN","PC_LF","M","1999-10",13.3,
"LVA","HUR","WOMEN","PC_LF","M","1999-11",13.3,
"LVA","HUR","WOMEN","PC_LF","M","1999-12",13.3,
"LVA","HUR","WOMEN","PC_LF","M","2000-01",13.3,
"LVA","HUR","WOMEN","PC_LF","M","2000-02",13.4,
"LVA","HUR","WOMEN","PC_LF","M","2000-03",13.4,
"LVA","HUR","WOMEN","PC_LF","M","2000-04",13.6,
"LVA","HUR","WOMEN","PC_LF","M","2000-05",13.6,
"LVA","HUR","WOMEN","PC_LF","M","2000-06",13.6,
"LVA","HUR","WOMEN","PC_LF","M","2000-07",13.4,
"LVA","HUR","WOMEN","PC_LF","M","2000-08",13.3,
"LVA","HUR","WOMEN","PC_LF","M","2000-09",13.2,
"LVA","HUR","WOMEN","PC_LF","M","2000-10",13.2,
"LVA","HUR","WOMEN","PC_LF","M","2000-11",13.2,
"LVA","HUR","WOMEN","PC_LF","M","2000-12",13.1,
"LVA","HUR","WOMEN","PC_LF","M","2001-01",12.9,
"LVA","HUR","WOMEN","PC_LF","M","2001-02",12.6,
"LVA","HUR","WOMEN","PC_LF","M","2001-03",12.3,
"LVA","HUR","WOMEN","PC_LF","M","2001-04",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2001-05",11.8,
"LVA","HUR","WOMEN","PC_LF","M","2001-06",11.7,
"LVA","HUR","WOMEN","PC_LF","M","2001-07",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2001-08",12,
"LVA","HUR","WOMEN","PC_LF","M","2001-09",12,
"LVA","HUR","WOMEN","PC_LF","M","2001-10",13.1,
"LVA","HUR","WOMEN","PC_LF","M","2001-11",12.9,
"LVA","HUR","WOMEN","PC_LF","M","2001-12",12.5,
"LVA","HUR","WOMEN","PC_LF","M","2002-01",12.2,
"LVA","HUR","WOMEN","PC_LF","M","2002-02",12,
"LVA","HUR","WOMEN","PC_LF","M","2002-03",12.2,
"LVA","HUR","WOMEN","PC_LF","M","2002-04",12.5,
"LVA","HUR","WOMEN","PC_LF","M","2002-05",12.8,
"LVA","HUR","WOMEN","PC_LF","M","2002-06",12.5,
"LVA","HUR","WOMEN","PC_LF","M","2002-07",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2002-08",11.3,
"LVA","HUR","WOMEN","PC_LF","M","2002-09",11,
"LVA","HUR","WOMEN","PC_LF","M","2002-10",10.8,
"LVA","HUR","WOMEN","PC_LF","M","2002-11",10.9,
"LVA","HUR","WOMEN","PC_LF","M","2002-12",11,
"LVA","HUR","WOMEN","PC_LF","M","2003-01",11.2,
"LVA","HUR","WOMEN","PC_LF","M","2003-02",11.5,
"LVA","HUR","WOMEN","PC_LF","M","2003-03",11.7,
"LVA","HUR","WOMEN","PC_LF","M","2003-04",11.7,
"LVA","HUR","WOMEN","PC_LF","M","2003-05",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2003-06",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2003-07",11.8,
"LVA","HUR","WOMEN","PC_LF","M","2003-08",11.8,
"LVA","HUR","WOMEN","PC_LF","M","2003-09",11.8,
"LVA","HUR","WOMEN","PC_LF","M","2003-10",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2003-11",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2003-12",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2004-01",11.7,
"LVA","HUR","WOMEN","PC_LF","M","2004-02",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2004-03",12,
"LVA","HUR","WOMEN","PC_LF","M","2004-04",12,
"LVA","HUR","WOMEN","PC_LF","M","2004-05",12.1,
"LVA","HUR","WOMEN","PC_LF","M","2004-06",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2004-07",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2004-08",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2004-09",11.8,
"LVA","HUR","WOMEN","PC_LF","M","2004-10",12.1,
"LVA","HUR","WOMEN","PC_LF","M","2004-11",12.3,
"LVA","HUR","WOMEN","PC_LF","M","2004-12",12.4,
"LVA","HUR","WOMEN","PC_LF","M","2005-01",12.3,
"LVA","HUR","WOMEN","PC_LF","M","2005-02",11.9,
"LVA","HUR","WOMEN","PC_LF","M","2005-03",11.3,
"LVA","HUR","WOMEN","PC_LF","M","2005-04",10,
"LVA","HUR","WOMEN","PC_LF","M","2005-05",9.5,
"LVA","HUR","WOMEN","PC_LF","M","2005-06",9.4,
"LVA","HUR","WOMEN","PC_LF","M","2005-07",9.8,
"LVA","HUR","WOMEN","PC_LF","M","2005-08",9.8,
"LVA","HUR","WOMEN","PC_LF","M","2005-09",9.5,
"LVA","HUR","WOMEN","PC_LF","M","2005-10",8.7,
"LVA","HUR","WOMEN","PC_LF","M","2005-11",8.2,
"LVA","HUR","WOMEN","PC_LF","M","2005-12",8.2,
"LVA","HUR","WOMEN","PC_LF","M","2006-01",8.6,
"LVA","HUR","WOMEN","PC_LF","M","2006-02",8.6,
"LVA","HUR","WOMEN","PC_LF","M","2006-03",8.1,
"LVA","HUR","WOMEN","PC_LF","M","2006-04",6.8,
"LVA","HUR","WOMEN","PC_LF","M","2006-05",6.1,
"LVA","HUR","WOMEN","PC_LF","M","2006-06",5.6,
"LVA","HUR","WOMEN","PC_LF","M","2006-07",5.7,
"LVA","HUR","WOMEN","PC_LF","M","2006-08",5.7,
"LVA","HUR","WOMEN","PC_LF","M","2006-09",6,
"LVA","HUR","WOMEN","PC_LF","M","2006-10",6.3,
"LVA","HUR","WOMEN","PC_LF","M","2006-11",6.4,
"LVA","HUR","WOMEN","PC_LF","M","2006-12",6.3,
"LVA","HUR","WOMEN","PC_LF","M","2007-01",6,
"LVA","HUR","WOMEN","PC_LF","M","2007-02",5.8,
"LVA","HUR","WOMEN","PC_LF","M","2007-03",5.8,
"LVA","HUR","WOMEN","PC_LF","M","2007-04",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2007-05",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2007-06",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2007-07",5.8,
"LVA","HUR","WOMEN","PC_LF","M","2007-08",5.6,
"LVA","HUR","WOMEN","PC_LF","M","2007-09",5.3,
"LVA","HUR","WOMEN","PC_LF","M","2007-10",4.9,
"LVA","HUR","WOMEN","PC_LF","M","2007-11",4.9,
"LVA","HUR","WOMEN","PC_LF","M","2007-12",5.1,
"LVA","HUR","WOMEN","PC_LF","M","2008-01",5.5,
"LVA","HUR","WOMEN","PC_LF","M","2008-02",5.9,
"LVA","HUR","WOMEN","PC_LF","M","2008-03",6.2,
"LVA","HUR","WOMEN","PC_LF","M","2008-04",6.3,
"LVA","HUR","WOMEN","PC_LF","M","2008-05",6.6,
"LVA","HUR","WOMEN","PC_LF","M","2008-06",6.7,
"LVA","HUR","WOMEN","PC_LF","M","2008-07",6.8,
"LVA","HUR","WOMEN","PC_LF","M","2008-08",7.1,
"LVA","HUR","WOMEN","PC_LF","M","2008-09",7.6,
"LVA","HUR","WOMEN","PC_LF","M","2008-10",8.2,
"LVA","HUR","WOMEN","PC_LF","M","2008-11",8.8,
"LVA","HUR","WOMEN","PC_LF","M","2008-12",9.3,
"LVA","HUR","WOMEN","PC_LF","M","2009-01",9.9,
"LVA","HUR","WOMEN","PC_LF","M","2009-02",10.8,
"LVA","HUR","WOMEN","PC_LF","M","2009-03",11.7,
"LVA","HUR","WOMEN","PC_LF","M","2009-04",12.8,
"LVA","HUR","WOMEN","PC_LF","M","2009-05",13.9,
"LVA","HUR","WOMEN","PC_LF","M","2009-06",14.8,
"LVA","HUR","WOMEN","PC_LF","M","2009-07",15.4,
"LVA","HUR","WOMEN","PC_LF","M","2009-08",15.9,
"LVA","HUR","WOMEN","PC_LF","M","2009-09",16.3,
"LVA","HUR","WOMEN","PC_LF","M","2009-10",16.6,
"LVA","HUR","WOMEN","PC_LF","M","2009-11",16.5,
"LVA","HUR","WOMEN","PC_LF","M","2009-12",16.1,
"LVA","HUR","WOMEN","PC_LF","M","2010-01",15.4,
"LVA","HUR","WOMEN","PC_LF","M","2010-02",15.2,
"LVA","HUR","WOMEN","PC_LF","M","2010-03",15.6,
"LVA","HUR","WOMEN","PC_LF","M","2010-04",16.8,
"LVA","HUR","WOMEN","PC_LF","M","2010-05",17.6,
"LVA","HUR","WOMEN","PC_LF","M","2010-06",17.5,
"LVA","HUR","WOMEN","PC_LF","M","2010-07",16.6,
"LVA","HUR","WOMEN","PC_LF","M","2010-08",16.4,
"LVA","HUR","WOMEN","PC_LF","M","2010-09",16.4,
"LVA","HUR","WOMEN","PC_LF","M","2010-10",16.4,
"LVA","HUR","WOMEN","PC_LF","M","2010-11",16.2,
"LVA","HUR","WOMEN","PC_LF","M","2010-12",15.8,
"LVA","HUR","WOMEN","PC_LF","M","2011-01",15,
"LVA","HUR","WOMEN","PC_LF","M","2011-02",14.6,
"LVA","HUR","WOMEN","PC_LF","M","2011-03",14.4,
"LVA","HUR","WOMEN","PC_LF","M","2011-04",14.4,
"LVA","HUR","WOMEN","PC_LF","M","2011-05",14.4,
"LVA","HUR","WOMEN","PC_LF","M","2011-06",14.1,
"LVA","HUR","WOMEN","PC_LF","M","2011-07",13.6,
"LVA","HUR","WOMEN","PC_LF","M","2011-08",13.3,
"LVA","HUR","WOMEN","PC_LF","M","2011-09",13.1,
"LVA","HUR","WOMEN","PC_LF","M","2011-10",12.8,
"LVA","HUR","WOMEN","PC_LF","M","2011-11",12.9,
"LVA","HUR","WOMEN","PC_LF","M","2011-12",13.3,
"LVA","HUR","WOMEN","PC_LF","M","2012-01",14,
"LVA","HUR","WOMEN","PC_LF","M","2012-02",14.7,
"LVA","HUR","WOMEN","PC_LF","M","2012-03",15.2,
"LVA","HUR","WOMEN","PC_LF","M","2012-04",15.7,
"LVA","HUR","WOMEN","PC_LF","M","2012-05",15.7,
"LVA","HUR","WOMEN","PC_LF","M","2012-06",15.1,
"LVA","HUR","WOMEN","PC_LF","M","2012-07",13.9,
"LVA","HUR","WOMEN","PC_LF","M","2012-08",13.3,
"LVA","HUR","WOMEN","PC_LF","M","2012-09",12.9,
"LVA","HUR","WOMEN","PC_LF","M","2012-10",12.7,
"LVA","HUR","WOMEN","PC_LF","M","2012-11",12.3,
"LVA","HUR","WOMEN","PC_LF","M","2012-12",11.8,
"LVA","HUR","WOMEN","PC_LF","M","2013-01",11.3,
"LVA","HUR","WOMEN","PC_LF","M","2013-02",11.1,
"LVA","HUR","WOMEN","PC_LF","M","2013-03",11,
"LVA","HUR","WOMEN","PC_LF","M","2013-04",11,
"LVA","HUR","WOMEN","PC_LF","M","2013-05",11.1,
"LVA","HUR","WOMEN","PC_LF","M","2013-06",11.2,
"LVA","HUR","WOMEN","PC_LF","M","2013-07",11.5,
"LVA","HUR","WOMEN","PC_LF","M","2013-08",11.6,
"LVA","HUR","WOMEN","PC_LF","M","2013-09",11.5,
"LVA","HUR","WOMEN","PC_LF","M","2013-10",11.1,
"LVA","HUR","WOMEN","PC_LF","M","2013-11",10.7,
"LVA","HUR","WOMEN","PC_LF","M","2013-12",10.3,
"LVA","HUR","WOMEN","PC_LF","M","2014-01",9.9,
"LVA","HUR","WOMEN","PC_LF","M","2014-02",9.7,
"LVA","HUR","WOMEN","PC_LF","M","2014-03",9.5,
"LVA","HUR","WOMEN","PC_LF","M","2014-04",9.4,
"LVA","HUR","WOMEN","PC_LF","M","2014-05",9.5,
"LVA","HUR","WOMEN","PC_LF","M","2014-06",9.6,
"LVA","HUR","WOMEN","PC_LF","M","2014-07",9.9,
"LVA","HUR","WOMEN","PC_LF","M","2014-08",10.2,
"LVA","HUR","WOMEN","PC_LF","M","2014-09",10.4,
"LVA","HUR","WOMEN","PC_LF","M","2014-10",10.2,
"LVA","HUR","WOMEN","PC_LF","M","2014-11",10,
"LVA","HUR","WOMEN","PC_LF","M","2014-12",9.7,
"LVA","HUR","WOMEN","PC_LF","M","2015-01",9.3,
"LVA","HUR","WOMEN","PC_LF","M","2015-02",9.2,
"LVA","HUR","WOMEN","PC_LF","M","2015-03",8.9,
"LVA","HUR","WOMEN","PC_LF","M","2015-04",8.5,
"LVA","HUR","WOMEN","PC_LF","M","2015-05",8.4,
"LVA","HUR","WOMEN","PC_LF","M","2015-06",8.4,
"LVA","HUR","WOMEN","PC_LF","M","2015-07",8.4,
"LVA","HUR","WOMEN","PC_LF","M","2015-08",8.4,
"LVA","HUR","WOMEN","PC_LF","M","2015-09",8.4,
"LVA","HUR","WOMEN","PC_LF","M","2015-10",8.5,
"LVA","HUR","WOMEN","PC_LF","M","2015-11",8.6,
"LVA","HUR","WOMEN","PC_LF","M","2015-12",8.7,
"LVA","HUR","WOMEN","PC_LF","M","2016-01",9,
"LVA","HUR","WOMEN","PC_LF","M","2016-02",9.1,
"LVA","HUR","WOMEN","PC_LF","M","2016-03",9.1,
"LVA","HUR","WOMEN","PC_LF","M","2016-04",9,
"LVA","HUR","WOMEN","PC_LF","M","2016-05",8.9,
"LVA","HUR","WOMEN","PC_LF","M","2016-06",8.7,
"LVA","HUR","WOMEN","PC_LF","M","2016-07",8.2,
"LVA","HUR","WOMEN","PC_LF","M","2016-08",7.9,
"LVA","HUR","WOMEN","PC_LF","M","2016-09",7.7,
"LVA","HUR","WOMEN","PC_LF","M","2016-10",7.7,
"LVA","HUR","WOMEN","PC_LF","M","2016-11",7.7,
"LVA","HUR","WOMEN","PC_LF","M","2016-12",7.8,
"LVA","HUR","WOMEN","PC_LF","M","2017-01",7.8,
"LVA","HUR","WOMEN","PC_LF","M","2017-02",7.8,
"LVA","HUR","WOMEN","PC_LF","M","2017-03",7.7,
"LVA","HUR","WOMEN","PC_LF","M","2017-04",7.6,
"LVA","HUR","WOMEN","PC_LF","M","2017-05",7.7,
